,index_content,word,nature,content_type,index_word
8885,680,手段,n,pos,2
8887,680,方显,a,pos,3
8888,680,菩萨心肠,n,pos,4
8892,681,公司,n,pos,1
8897,681,仙女,n,pos,2
8901,681,维护,v,pos,3
8902,681,下小,v,pos,4
8903,681,仙女,n,pos,5
8904,681,利益,n,pos,6
8905,682,真,d,pos,1
8906,682,丢脸,v,pos,2
8908,683,啥时候,r,pos,1
8910,683,沙袋,n,pos,2
8914,683,一块,m,pos,3
8915,683,封,q,pos,4
8916,684,幸好,a,pos,1
8918,684,科技,n,pos,2
8919,684,大学,n,pos,3
8922,684,四川大学,nt,pos,4
8923,684,脸,n,pos,5
8925,684,真,d,pos,6
8927,685,为啥,r,pos,1
8929,685,招,v,pos,2
8932,685,龟成,v,pos,3
8935,685,肯定,v,pos,4
8936,685,招,v,pos,5
8937,685,男生,n,pos,6
8941,685,狠狠,d,pos,7
8942,685,驯化,v,pos,8
8944,686,支持,v,pos,1
8945,686,支持,v,pos,2
8947,687,语,ng,pos,1
8948,688,培训基地,nz,pos,1
8949,689,榛蘑,nz,pos,1
8953,689,福气,n,pos,2
8955,691,新,a,pos,1
8956,691,游戏,n,pos,2
8957,691,纳亚,nr,pos,3
8958,691,菲利,ns,pos,4
8962,691,汪汪,nr,pos,5
8963,691,队,n,pos,6
8964,691,队友,n,pos,7
8969,692,贴,v,pos,1
8971,692,平均,a,pos,2
8972,692,学历,n,pos,3
8973,692,达,v,pos,4
8978,692,咸,a,pos,5
8979,692,吃,v,pos,6
8980,692,萝卜,n,pos,7
8981,692,淡,a,pos,8
8982,692,操心,v,pos,9
8986,692,网络,n,pos,10
8988,692,逼,v,pos,11
8989,692,逼,v,pos,12
8990,692,俩句,m,pos,13
8992,692,学校,n,pos,14
8993,692,学生,n,pos,15
8995,692,找,v,pos,16
8996,692,不到,v,pos,17
8997,692,工作,vn,pos,18
9000,692,能力,n,pos,19
9005,692,没人要,l,pos,20
9010,692,网上,s,pos,21
9011,692,听到,v,pos,22
9012,692,谣言,n,pos,23
9014,692,信,v,pos,24
9018,692,眼看,v,pos,25
9020,692,猪,n,pos,26
9021,692,网民,n,pos,27
9022,692,评论,n,pos,28
9026,695,希望,v,pos,1
9033,695,导致,v,pos,2
9037,695,正确对待,n,pos,3
9047,697,预言,v,pos,1
9048,697,第二天,m,pos,2
9050,697,复联,nt,pos,3
9051,697,找上门,v,pos,4
9052,698,和稀泥,nr,pos,1
9053,698,下场,n,pos,2
9055,699,足球队,n,pos,1
9057,699,成体,n,pos,2
9059,699,满脸,d,pos,3
9060,699,血,n,pos,4
9064,699,帮,v,pos,5
9065,699,说说话,l,pos,6
9070,699,想,v,pos,7
9072,699,活该,v,pos,8
9073,699,挨,v,pos,9
9074,699,成体,n,pos,10
9077,699,队友,n,pos,11
9080,699,怂,vg,pos,12
9081,699,包,v,pos,13
9083,699,打完,v,pos,14
9085,699,体育,vn,pos,15
9086,699,生,v,pos,16
9087,699,坐,v,pos,17
9089,699,大巴,n,pos,18
9091,699,走,v,pos,19
9093,699,连人,n,pos,20
9095,699,拦,v,pos,21
9099,699,反正,d,pos,22
9101,699,全,a,pos,23
9103,699,保安,nz,pos,24
9105,699,学生,n,pos,25
9106,699,早,a,pos,26
9107,699,干嘛,n,pos,27
9113,699,坐,v,pos,28
9115,699,大巴,n,pos,29
9117,699,外,f,pos,30
9118,699,开,v,pos,31
9120,699,赶上去,v,pos,32
9123,699,学校,n,pos,33
9124,699,保安,nz,pos,34
9129,699,鸟,n,pos,35
9132,699,学校,n,pos,36
9135,699,抽象,v,pos,37
9140,700,招,v,pos,1
9141,700,不到,v,pos,2
9142,700,学生,n,pos,3
9144,700,学生,n,pos,4
9146,700,毕业,n,pos,5
9148,700,失业,n,pos,6
9151,701,张,q,pos,1
9153,701,男,n,pos,2
9155,702,开除,v,pos,1
9157,702,身上,s,pos,2
9158,702,有人,r,pos,3
9159,703,张威,nr,pos,1
9162,703,老师,n,pos,2
9163,703,领导,n,pos,3
9165,703,巧克力,nr,pos,4
9166,703,棒,a,pos,5
9167,703,吃,v,pos,6
9168,703,遍,q,pos,7
9169,704,男,n,pos,1
9171,704,开除,v,pos,2
9173,704,女,b,pos,3
9175,704,特权,n,pos,4
9177,705,君子,n,pos,1
9179,705,立于,d,pos,2
9180,705,危墙,n,pos,3
9181,705,之下,f,pos,4
9183,705,防祸于先而,i,pos,5
9184,705,不致于,v,pos,6
9186,705,伤情,n,pos,7
9187,706,遥想,v,pos,1
9188,706,当年,t,pos,2
9190,706,川军,nr,pos,3
9191,706,何其,c,pos,4
9192,706,勇猛,a,pos,5
9193,707,假设,vn,pos,1
9196,707,在座,v,pos,2
9198,707,老板,n,pos,3
9200,707,公司,n,pos,4
9201,707,高管,n,pos,5
9202,707,怕不怕,a,pos,6
9204,707,张女士,nr,pos,7
9206,707,下属,v,pos,8
9211,708,聘用,v,pos,1
9212,708,张女士,nr,pos,2
9214,708,死,v,pos,3
9215,708,保女,n,pos,4
9216,708,诬为,v,pos,5
9217,708,荣,n,pos,6
9218,708,学校,n,pos,7
9219,708,学生,n,pos,8
9222,708,老板,n,pos,9
9224,708,高管,n,pos,10
9227,708,勇士,n,pos,11
9229,709,老板,n,pos,1
9231,709,高,a,pos,2
9235,709,招进来,l,pos,3
9237,709,小慧君,nr,pos,4
9239,709,女,b,pos,5
9240,709,诬,v,pos,6
9242,709,公司,n,pos,7
9246,709,搞,v,pos,8
9247,709,破产,v,pos,9
9252,710,死,v,pos,1
9253,710,保女,n,pos,2
9254,710,诬,v,pos,3
9256,710,含,v,pos,4
9257,710,诬,vg,pos,5
9258,710,量,n,pos,6
9260,710,高,a,pos,7
9262,710,低,a,pos,8
9265,711,张,q,pos,1
9266,711,某人,r,pos,2
9268,711,抓住,v,pos,3
9271,711,把柄,n,pos,4
9273,712,优秀党员,n,pos,1
9274,712,代表,n,pos,2
9276,712,张薇,nr,pos,3
9278,712,像是,v,pos,4
9279,712,冰山,ns,pos,5
9281,712,一个角,m,pos,6
9282,713,没事,v,pos,1
9284,713,学生,n,pos,2
9285,713,瞧不起,v,pos,3
9287,713,公司,n,pos,4
9291,713,公司,n,pos,5
9292,713,招,v,pos,6
9296,714,企业,n,pos,1
9299,714,注重,v,pos,2
9300,714,人品,n,pos,3
9304,714,能力,n,pos,4
9306,714,名气,n,pos,5
9309,714,首选,v,pos,6
9311,714,人品,n,pos,7
9312,714,不行,v,pos,8
9314,714,能力,n,pos,9
9316,714,强,a,pos,10
9318,714,养,v,pos,11
9319,714,不熟,a,pos,12
9323,715,初中,f,pos,1
9325,715,女同学,n,pos,2
9327,715,男同学,n,pos,3
9328,715,泼,v,pos,4
9329,715,开水,v,pos,5
9330,715,导致,v,pos,6
9331,715,毁容,v,pos,7
9334,715,不知,v,pos,8
9336,715,男,n,pos,9
9337,715,住院,n,pos,10
9339,715,女,b,pos,11
9341,715,上学,n,pos,12
9344,717,大学,n,pos,1
9345,717,肯定,v,pos,2
9347,717,不行,v,pos,3
9349,718,学校,n,pos,1
9356,718,后果,n,pos,2
9358,719,没出息,l,pos,1
9359,719,早,a,pos,2
9362,719,图图,n,pos,3
9363,720,杀一儆百,i,pos,1
9367,721,放在心里,i,pos,1
9372,721,高高,a,pos,2
9373,721,举起,v,pos,3
9374,722,四川人,nz,pos,1
9376,722,耙,n,pos,2
9377,722,耳朵,n,pos,3
9378,722,多一点,m,pos,4
9381,722,估计,v,pos,5
9383,722,女,b,pos,6
9384,722,男朋友,n,pos,7
9386,722,校领导,n,pos,8
9388,722,校领导,n,pos,9
9389,722,耙,n,pos,10
9390,722,耳朵,n,pos,11
9391,723,懂不懂,v,pos,1
9392,723,央视,j,pos,2
9393,723,含金量,n,pos,3
9395,724,互联网,n,pos,1
9397,724,记忆,n,pos,2
9400,725,受伤,v,pos,1
9401,725,连带,n,pos,2
9402,725,男生,n,pos,3
9408,726,抄底,n,pos,1
9409,727,男,b,pos,1
9410,727,开女,n,pos,2
9411,727,保,v,pos,3
9413,727,火速,n,pos,4
9414,727,报考,v,pos,5
9417,728,服务,vn,pos,1
9418,729,越网,nz,pos,1
9419,729,暴越,v,pos,2
9420,729,没人,v,pos,3
9421,729,招,v,pos,4
9423,730,法律,n,pos,1
9425,730,人心,n,pos,2
9428,731,难,a,pos,1
9430,731,支持,v,pos,2
9431,732,害群之马,i,pos,1
9432,732,赶紧,d,pos,2
9433,732,赶出去,v,pos,3
9437,732,一颗,m,pos,4
9438,732,老鼠屎,n,pos,5
9439,732,坏,a,pos,6
9440,732,一锅粥,l,pos,7
9441,733,四川,ns,pos,1
9442,733,基本操作,n,pos,2
9443,734,聚集地,n,pos,1
9444,734,罢,v,pos,2
9446,735,女儿,n,pos,1
9447,735,年,m,pos,2
9450,735,敢报,n,pos,3
9453,735,打断,v,pos,4
9455,735,腿,n,pos,5
9459,735,带坏,v,pos,6
9460,736,四川,ns,pos,1
9463,736,耙,n,pos,2
9464,736,耳朵,n,pos,3
9467,736,没想到,l,pos,4
9469,736,大学,n,pos,5
9473,736,耙,n,pos,6
9474,736,耳朵,n,pos,7
9475,737,幸好,a,pos,1
9476,737,高考,v,pos,2
9477,737,志愿,n,pos,3
9479,737,没报,v,pos,4
9480,737,山,n,pos,5
9481,737,大二,m,pos,6
9482,737,没报,v,pos,7
9484,737,幸好,a,pos,8
9485,737,没报,v,pos,9
9488,737,侮辱,v,pos,10
9491,737,张,q,pos,11
9492,737,志愿,n,pos,12
9494,738,好人,n,pos,1
9498,738,枪,n,pos,2
9499,738,指着,v,pos,3
9500,739,可惜,v,pos,1
9504,739,打工,v,pos,2
9508,739,老板,n,pos,3
9511,739,不收,v,pos,4
9513,739,到时候,l,pos,5
9515,739,老板,n,pos,6
9516,739,网暴,n,pos,7
9518,739,真,d,pos,8
9519,739,笑嘻,z,pos,9
9521,740,法律,n,pos,1
9522,740,吃饭,v,pos,2
9523,740,律,nr,pos,3
9526,740,顶不住,v,pos,4
9527,740,学生,n,pos,5
9530,740,网暴,n,pos,6
9532,740,更何况,l,pos,7
9533,740,地铁,n,pos,8
9536,740,大叔,n,pos,9
9538,740,侧面,f,pos,10
9539,740,证明,n,pos,11
9540,740,治学,n,pos,12
9541,740,不正,d,pos,13
9542,740,现象,n,pos,14
9546,741,四川,ns,pos,1
9547,741,男人,n,pos,2
9548,741,耙,n,pos,3
9549,741,耳朵,n,pos,4
9551,741,没想到,l,pos,5
9552,741,四学,n,pos,6
9554,741,耙,n,pos,7
9555,741,耳朵,n,pos,8
9557,742,央视,j,pos,1
9558,742,当初,t,pos,2
9561,742,学校,n,pos,3
9564,742,校风,n,pos,4
9565,742,骂,v,pos,5
9567,742,学术,n,pos,6
9570,742,校长,n,pos,7
9571,742,骂,v,pos,8
9573,742,后勤,n,pos,9
9575,743,公司,n,pos,1
9577,743,想要,v,pos,2
9581,743,不行,v,pos,3
9586,744,确,d,pos,1
9587,744,违反,v,pos,2
9588,744,劳动法,n,pos,3
9591,745,某人,r,pos,1
9592,745,手里,s,pos,2
9597,745,把柄,n,pos,3
9603,745,邪恶,a,pos,4
9604,745,论题,n,pos,5
9605,746,蛇鼠,n,pos,1
9607,746,窝,n,pos,2
9609,746,全,a,pos,3
9610,746,中国,ns,pos,4
9613,747,不不不,l,pos,1
9619,747,严惩,v,pos,2
9623,747,热度,n,pos,3
9625,747,高,a,pos,4
9627,747,热,n,pos,5
9628,747,度过,v,pos,6
9630,747,没什么,l,pos,7
9631,747,事情,n,pos,8
9635,747,风气,n,pos,9
9636,747,慢慢,d,pos,10
9637,747,变低,v,pos,11
9639,747,趋势,n,pos,12
9644,747,漂亮,a,pos,13
9645,747,国,n,pos,14
9646,747,那种,r,pos,15
9647,747,群魔乱舞,i,pos,16
9648,747,样子,n,pos,17
9653,747,稀奇,a,pos,18
9659,747,信仰,n,pos,19
9661,748,弟,n,pos,1
9663,748,想,v,pos,2
9664,748,报,n,pos,3
9666,748,打开,v,pos,4
9667,748,抖,v,pos,5
9668,748,音,n,pos,6
9670,748,沉默,a,pos,7
9672,749,公司,n,pos,1
9675,749,明文,nr,pos,2
9676,749,发表,v,pos,3
9678,749,不收,v,pos,4
9680,749,学校,n,pos,5
9681,749,学生,n,pos,6
9687,749,百害无一利,i,pos,7
9692,749,优秀,a,pos,8
9695,749,这件,mq,pos,9
9696,749,事,n,pos,10
9698,749,肯定,v,pos,11
9700,749,筛选,v,pos,12
9701,749,掉,v,pos,13
9704,749,真,d,pos,14
9706,749,全,a,pos,15
9707,749,中国,ns,pos,16
9711,749,重本,a,pos,17
9713,750,榨干,n,pos,1
9715,750,剩余价值,l,pos,2
9718,750,价值,n,pos,3
9720,750,提供,v,pos,4
9721,750,价值,n,pos,5
9722,751,学生,n,pos,1
9724,751,搞,v,pos,2
9725,751,罪魁祸首,i,pos,3
9728,751,外边,f,pos,4
9729,751,批评,v,pos,5
9731,751,硬气,n,pos,6
9735,751,大学,n,pos,7
9736,751,培养,v,pos,8
9740,751,废物,n,pos,9
9747,752,听,v,pos,1
9749,752,没听说过,l,pos,2
9750,752,公司,n,pos,3
9752,752,发,v,pos,4
9754,752,声明,n,pos,5
9757,752,锤子,n,pos,6
9763,752,声明,n,pos,7
9765,752,这辈子,l,pos,8
9770,752,野鸡,n,pos,9
9771,752,公司,n,pos,10
9772,752,上班,v,pos,11
9776,753,学校,n,pos,1
9778,753,学生,n,pos,2
9779,754,蹭,v,pos,1
9780,754,热度,n,pos,2
9783,754,垃圾,n,pos,3
9784,754,公司,n,pos,4
9785,754,听,v,pos,5
9788,754,听,v,pos,6
9791,754,看得,v,pos,7
9794,756,男,n,pos,1
9795,756,重拳出击,i,pos,2
9797,756,女,b,pos,3
9800,756,包庇,v,pos,4
9805,757,招,v,pos,1
9809,757,招满,v,pos,2
9813,758,胡说八道,i,pos,1
9814,758,为首,v,pos,2
9815,758,一众大,j,pos,3
9816,758,还给,v,pos,4
9817,758,洗,v,pos,5
9820,759,可怜,v,pos,1
9822,759,无辜,n,pos,2
9823,759,学生,n,pos,3
9825,759,校领导,n,pos,4
9827,759,不准,v,pos,5
9829,759,调职,vn,pos,6
9833,759,无辜,n,pos,7
9834,759,学生,n,pos,8
9838,759,影响,vn,pos,9
9842,760,大部分,m,pos,1
9843,760,公司,n,pos,2
9845,760,明,a,pos,3
9849,761,一路,m,pos,1
9850,761,绿牌,n,pos,2
9852,762,奇怪,v,pos,1
9856,762,学生,n,pos,2
9858,762,难,a,pos,3
9868,763,公司,n,pos,1
9873,763,会计师,n,pos,2
9874,763,事务所,n,pos,3
9877,763,外资,n,pos,4
9878,763,四大,j,pos,5
9881,763,内资,n,pos,6
9882,763,八大,j,pos,7
9884,763,剩下,v,pos,8
9886,763,算,v,pos,9
9888,763,事务所,n,pos,10
9890,763,晏清,nr,pos,11
9895,763,律,nr,pos,12
9896,763,所界,n,pos,13
9897,763,相当于,v,pos,14
9898,763,内资,n,pos,15
9899,763,八大,j,pos,16
9900,763,级别,n,pos,17
9902,763,真,d,pos,18
9905,763,公司,n,pos,19
9909,763,别以为,nr,pos,20
9910,763,注册,v,pos,21
9911,763,四个,m,pos,22
9916,763,四个,m,pos,23
9920,763,相当于,v,pos,24
9921,763,股东,n,pos,25
9923,763,剩下,v,pos,26
9925,763,律,nr,pos,27
9926,763,协,n,pos,28
9927,763,注册,v,pos,29
9929,763,外加,v,pos,30
9930,763,一帮,m,pos,31
9931,763,打杂,v,pos,32
9933,763,事务所,n,pos,33
9935,763,普通人,n,pos,34
9936,763,想象,n,pos,35
9937,763,中,f,pos,36
9938,763,有限公司,n,pos,37
9939,764,尊敬,v,pos,1
9940,764,楼主,n,pos,2
9941,764,您好,l,pos,3
9942,765,感谢您,l,pos,1
9943,765,分享,v,pos,2
9949,765,描述,v,pos,3
9952,765,理解,v,pos,4
9955,765,询问,v,pos,5
9958,765,咨询,vn,pos,6
9967,766,建议您,nr,pos,1
9968,766,提供,v,pos,2
9972,766,背景,n,pos,3
9974,766,细节,n,pos,4
9975,766,信息,n,pos,5
9979,766,更好,d,pos,6
9981,766,理解,v,pos,7
9982,766,情况,n,pos,8
9984,766,给予,v,pos,9
9986,766,建议,n,pos,10
9992,766,导致,v,pos,11
9998,766,责任人,n,pos,12
10001,766,涉,v,pos,13
10006,766,信息,n,pos,14
10008,766,有助于,v,pos,15
10010,766,给出,v,pos,16
10012,766,准确,a,pos,17
10013,766,答复,v,pos,18
10016,767,常规,n,pos,1
10017,767,法律,n,pos,2
10018,767,原则,n,pos,3
10024,767,证据,n,pos,4
10029,767,过失,v,pos,5
10038,767,有权,n,pos,6
10042,767,赔偿,v,pos,7
10044,767,恢复,v,pos,8
10048,767,标准,n,pos,9
10050,767,程序,n,pos,10
10052,767,依赖于,v,pos,11
10054,767,法律法规,n,pos,12
10057,767,相关,v,pos,13
10058,767,政策,n,pos,14
10060,768,建议您,nr,pos,1
10061,768,咨询,vn,pos,2
10062,768,专业,n,pos,3
10063,768,法律,n,pos,4
10065,768,保险机构,n,pos,5
10071,768,具体情况,l,pos,6
10072,768,给予,v,pos,7
10075,768,建议,n,pos,8
10077,768,指导,n,pos,9
10080,768,确保您,l,pos,10
10081,768,合法权益,n,pos,11
10083,768,保护,v,pos,12
10085,769,希望,v,pos,1
10088,769,提供,v,pos,2
10089,769,信息,n,pos,3
10102,769,请,v,pos,4
10106,769,咨询,vn,pos,5
10108,770,祝您,nr,pos,1
10109,770,一切顺利,i,pos,2
10112,771,老哥,n,pos,1
10113,771,简历,v,pos,2
10114,771,写,v,pos,3
10115,771,毕业,n,pos,4
10117,771,应聘,v,pos,5
10119,771,试试,vn,pos,6
10120,771,水,n,pos,7
10122,772,上梁不正下梁歪,i,pos,1
10123,773,四川,ns,pos,1
10124,773,学校,n,pos,2
10127,774,发生,v,pos,1
10129,774,事,n,pos,2
10131,776,上上,t,pos,1
10133,776,寂寞,a,pos,2
10136,776,毕业,n,pos,3
10146,776,屁,n,pos,4
10150,777,公司,n,pos,1
10153,777,容不下,i,pos,2
10155,777,大佛,d,pos,3
10158,778,男,n,pos,1
10160,778,男女,n,pos,2
10161,778,咸钕,nr,pos,3
10164,779,奇怪,v,pos,1
10166,779,北京,ns,pos,2
10168,779,律,nr,pos,3
10171,779,网,n,pos,4
10172,779,暴到,v,pos,5
10173,779,撤下,v,pos,6
10174,779,通知,v,pos,7
10177,779,贴,v,pos,8
10179,779,抖,v,pos,9
10180,779,音,n,pos,10
10181,779,哔站,n,pos,11
10184,779,水军,n,pos,12
10185,779,洗,v,pos,13
10187,780,小企业,n,pos,1
10188,780,反正,d,pos,2
10190,780,看不上,v,pos,3
10192,780,蹭,v,pos,4
10194,780,热度,n,pos,5
10196,780,完事,v,pos,6
10197,782,有人,r,pos,1
10200,782,事务所,n,pos,2
10204,782,公司,n,pos,3
10205,782,蹭,v,pos,4
10206,782,热度,n,pos,5
10212,782,公司,n,pos,6
10214,782,拒,vg,pos,7
10215,782,招,n,pos,8
10216,782,毕业,n,pos,9
10218,782,不明说,l,pos,10
10221,782,学校,n,pos,11
10223,782,处理结果,n,pos,12
10224,782,太,d,pos,13
10226,782,担当,v,pos,14
10228,783,盘,q,pos,1
10229,783,崩,v,pos,2
10233,783,因小失大,i,pos,3
10234,783,典范,n,pos,4
10237,785,至少,d,pos,1
10240,785,美,j,pos,2
10241,785,封杀,v,pos,3
10245,785,硬,a,pos,4
10246,785,实力,n,pos,5
10249,786,百年老,n,pos,1
10250,786,校,ng,pos,2
10252,786,腐朽,a,pos,3
10253,786,根,q,pos,4
10260,786,失望,v,pos,5
10262,787,毕业生,n,pos,1
10266,787,川,j,pos,2
10268,787,工作,vn,pos,3
10270,787,影响,vn,pos,4
10273,788,男生,n,pos,1
10276,788,报,n,pos,2
10278,788,女生,n,pos,3
10279,788,赶紧,d,pos,4
10280,788,报,n,pos,5
10282,788,穿,v,pos,6
10288,788,女子,n,pos,7
10289,788,学院,n,pos,8
10293,788,贵族,n,pos,9
10294,788,学院,n,pos,10
10301,789,男,n,pos,1
10303,789,开除,v,pos,2
10305,789,女能,n,pos,3
10306,789,捂,v,pos,4
10308,789,捂,v,pos,5
10309,790,堵不如疏,nr,pos,1
10311,790,大众,n,pos,2
10312,790,舆情,n,pos,3
10314,790,悠悠,z,pos,4
10315,790,众口,n,pos,5
10318,790,想着,v,pos,6
10319,790,赢,v,pos,7
10323,791,天堂,n,pos,1
10325,792,社会,n,pos,1
10328,792,女,b,pos,2
10329,792,犯错,v,pos,3
10330,792,代价,n,pos,4
10332,792,低,a,pos,5
10335,792,犯罪,vn,pos,6
10339,792,包庇,v,pos,7
10341,792,女,b,pos,8
10342,792,偷东西,i,pos,9
10343,792,保研,n,pos,10
10344,792,男,b,pos,11
10346,792,开除,v,pos,12
10348,792,女,b,pos,13
10349,792,诽谤,v,pos,14
10350,792,污蔑,vn,pos,15
10351,792,一帮人,n,pos,16
10354,792,洗白,v,pos,17
10355,792,开脱,v,pos,18
10358,792,中国,ns,pos,19
10359,792,男人,n,pos,20
10360,792,地位,n,pos,21
10362,792,战争,n,pos,22
10364,792,抬高,v,pos,23
10367,793,堂堂,n,pos,1
10368,793,九八,m,pos,2
10369,793,五里,m,pos,3
10371,793,学霸,n,pos,4
10375,793,罢,v,pos,5
10378,793,校领导,n,pos,6
10379,793,害,v,pos,7
10381,793,坏名声,n,pos,8
10382,794,男,n,pos,1
10383,794,学生,n,pos,2
10385,794,招,v,pos,3
10386,795,兄弟,n,pos,1
10390,795,更新,d,pos,2
10400,795,偷拍,v,pos,3
10406,795,诬告者,n,pos,4
10411,795,想来,v,pos,5
10412,795,一场,m,pos,6
10413,795,公平,n,pos,7
10414,795,决斗,v,pos,8
10416,795,啪,o,pos,9
10417,795,劈,v,pos,10
10418,795,蹦,v,pos,11
10419,795,哒,o,pos,12
10425,796,女,b,pos,1
10427,796,天堂,n,pos,2
10428,797,互联网,n,pos,1
10429,797,记忆力,n,pos,2
10432,798,支持,v,pos,1
10435,798,推掉,v,pos,2
10437,799,真,d,pos,1
10438,799,小丑,nr,pos,2
10440,800,女,b,pos,1
10443,800,党员,n,pos,2
10447,800,校规,n,pos,3
10448,800,开除党籍,n,pos,4
10450,801,杞人忧天,i,pos,1
10454,802,事件,n,pos,1
10455,802,当事人,n,pos,2
10457,802,校方,n,pos,3
10458,802,管理层,n,pos,4
10459,802,错,v,pos,5
10465,802,大部分,m,pos,6
10467,802,在读,v,pos,7
10468,802,学生,n,pos,8
10472,802,特别,d,pos,9
10474,802,应届,v,pos,10
10475,802,毕业生,n,pos,11
10480,802,估计,v,pos,12
10484,802,领导,n,pos,13
10485,802,祖宗,nr,pos,14
10486,802,十八代,m,pos,15
10487,802,问候,n,pos,16
10489,802,遍,q,pos,17
10491,804,公司,n,pos,1
10493,804,差,a,pos,2
10495,804,情况,n,pos,3
10499,804,排除,v,pos,4
10501,804,类,q,pos,5
10502,804,减少,v,pos,6
10503,804,筛选,v,pos,7
10504,804,成本,n,pos,8
10511,804,工资,vn,pos,9
10515,804,少,a,pos,10
10523,805,进,v,pos,1
10524,805,系统,n,pos,2
10529,805,找,v,pos,3
10531,805,公司,n,pos,4
10537,805,父母官,n,pos,5
10539,805,小心,n,pos,6
10540,805,一点,m,pos,7
10541,808,领导班子,n,pos,1
10542,808,一项,m,pos,2
10543,808,恶臭,a,pos,3
10545,808,想,v,pos,4
10546,808,搞,v,pos,5
10547,808,嫩,a,pos,6
10548,808,学生,n,pos,7
10549,809,力,n,pos,1
10551,809,传媒界,n,pos,2
10552,809,光哥,n,pos,3
10555,809,先,d,pos,4
10557,809,粉,n,pos,5
10559,810,劳资,vn,,1
10560,810,蜀道,ns,,2
10561,810,山,n,,3
